event_id,user_id,product_id,event_type,event_date,event_time
E00030319,U007928,P000699,wishlist,26-10-24,16:58:09
E00039378,U007515,P000383,view,26-10-24,17:03:31
E00018299,U000946,P001403,cart,26-10-24,17:04:04
E00009097,U002309,P000657,view,26-10-24,17:12:19
E00010704,U007173,P001187,view,26-10-24,18:10:01
E00059401,U006679,P001249,view,26-10-24,18:45:26
E00050553,U007533,P000804,view,26-10-24,18:47:17
E00030300,U007835,P000825,cart,26-10-24,18:51:34
E00002842,U003406,P000101,view,26-10-24,18:55:54
E00003340,U007146,P001309,view,26-10-24,19:18:24
E00038955,U006255,P000085,view,26-10-24,19:41:14
E00025346,U006821,P001310,cart,26-10-24,19:52:12
E00044493,U007682,P001789,cart,26-10-24,19:56:30
E00048453,U007245,P000674,view,26-10-24,20:03:32
E00009881,U000397,P000549,view,26-10-24,20:40:46
E00028015,U000786,P001830,view,26-10-24,20:43:13
E00066632,U006391,P000128,view,26-10-24,20:45:16
E00074907,U005862,P001866,view,26-10-24,21:12:25
E00025118,U008373,P001249,view,26-10-24,21:13:17
E00031076,U006332,P001521,view,26-10-24,21:19:54
E00049484,U003527,P000196,purchase,26-10-24,22:35:24
E00018713,U005073,P001309,wishlist,26-10-24,22:46:24
E00025955,U003828,P001959,view,26-10-24,23:07:49
E00047514,U003655,P000223,view,27-10-24,00:15:29
E00062190,U002789,P000524,wishlist,27-10-24,00:31:21
E00076315,U005817,P000577,view,27-10-24,00:56:34
E00034214,U003002,P001350,cart,27-10-24,01:01:04
E00030884,U007930,P000744,view,27-10-24,01:01:23
E00064781,U004207,P001049,purchase,27-10-24,01:10:29
E00047611,U003123,P001485,view,27-10-24,01:12:56
E00008899,U001555,P000121,view,27-10-24,01:13:23
E00035622,U006600,P000612,view,27-10-24,01:20:06
E00059669,U009125,P000109,cart,27-10-24,01:24:31
E00071752,U009660,P000411,view,27-10-24,01:37:09
E00041499,U004266,P000164,cart,27-10-24,01:41:57
E00020458,U002768,P001143,purchase,27-10-24,01:42:00
E00063209,U007749,P000852,cart,27-10-24,01:42:53
E00076560,U006327,P000391,cart,27-10-24,01:50:47
E00016545,U007375,P000891,wishlist,27-10-24,01:53:28
E00037250,U003222,P000955,view,27-10-24,02:24:16
E00051771,U005225,P000698,wishlist,27-10-24,02:48:15
E00030097,U009327,P000699,view,27-10-24,02:48:36
E00040094,U009531,P001218,view,27-10-24,02:49:21
E00065687,U002632,P001899,wishlist,27-10-24,03:04:24
E00075390,U008826,P000567,view,27-10-24,03:23:08
E00069438,U001192,P001337,view,27-10-24,03:47:37
E00003453,U008402,P001739,view,27-10-24,04:34:48
E00006131,U006590,P001462,view,27-10-24,04:42:33
E00066673,U000790,P000241,view,27-10-24,04:49:40
E00061514,U005453,P001900,cart,27-10-24,05:04:09
E00056480,U003662,P001175,cart,27-10-24,05:07:56
E00068977,U003310,P001063,cart,27-10-24,05:12:07
E00013842,U007547,P000197,wishlist,27-10-24,06:05:13
E00053508,U008261,P001618,view,27-10-24,06:07:51
E00060827,U004731,P001352,cart,27-10-24,06:23:17
E00069469,U008747,P001823,cart,27-10-24,06:46:05
E00023587,U003944,P001536,view,27-10-24,06:48:23
E00039390,U008961,P001327,view,27-10-24,06:54:15
E00016242,U001793,P001027,view,27-10-24,06:56:51
E00018874,U000975,P000343,cart,27-10-24,06:58:09
E00000547,U001059,P001289,view,27-10-24,07:01:51
E00050840,U004951,P001654,wishlist,27-10-24,07:03:15
E00022931,U009878,P001668,view,27-10-24,07:28:04
E00001435,U000305,P000572,wishlist,27-10-24,07:29:20
E00073861,U002678,P001946,view,27-10-24,07:46:44
E00059435,U004571,P001034,cart,27-10-24,07:47:05
E00054736,U009272,P001173,view,27-10-24,07:47:05
E00076477,U007993,P000358,view,27-10-24,07:50:56
E00044969,U003291,P001981,view,27-10-24,08:09:23
E00003345,U008616,P000495,view,27-10-24,08:45:43
E00065328,U007371,P000256,view,27-10-24,09:11:45
E00048658,U005107,P001704,view,27-10-24,09:13:21
E00053516,U007516,P000251,cart,27-10-24,09:42:58
E00034236,U003333,P000459,cart,27-10-24,09:43:59
E00042872,U009429,P001967,view,27-10-24,09:50:32
E00071854,U002569,P000316,cart,27-10-24,09:53:39
E00020843,U009092,P000243,wishlist,27-10-24,10:22:52
E00024240,U008045,P000457,view,27-10-24,10:24:46
E00073286,U001893,P001855,cart,27-10-24,10:38:14
E00078526,U007084,P001901,cart,27-10-24,10:44:41
E00000010,U000431,P000652,view,27-10-24,10:56:01
E00065798,U002758,P001943,view,27-10-24,11:03:23
E00028037,U008865,P001380,view,27-10-24,11:14:34
E00016433,U005878,P001566,wishlist,27-10-24,11:53:46
E00073407,U003218,P001620,view,27-10-24,11:55:34
E00042140,U004853,P001803,view,27-10-24,11:58:04
E00021988,U005717,P001568,purchase,27-10-24,12:12:06
E00011798,U008909,P001921,wishlist,27-10-24,12:13:17
E00060778,U007701,P001341,wishlist,27-10-24,12:25:31
E00078837,U008190,P001862,wishlist,27-10-24,12:40:05
E00046518,U004551,P001716,cart,27-10-24,12:44:30
E00017918,U007557,P000383,view,27-10-24,12:46:21
E00050032,U006749,P001655,view,27-10-24,12:48:45
E00052086,U008240,P000633,cart,27-10-24,12:49:05
E00028028,U005049,P000486,cart,27-10-24,13:35:22
E00025046,U009907,P001672,view,27-10-24,14:02:35
E00033488,U006080,P001097,wishlist,27-10-24,14:11:46
E00014853,U005321,P001697,view,27-10-24,14:33:06
E00069354,U009479,P000280,wishlist,27-10-24,14:34:17
E00058550,U009782,P000149,wishlist,27-10-24,14:35:54
E00013256,U008947,P001351,view,27-10-24,14:48:33
E00062958,U005751,P000834,view,27-10-24,15:06:22
E00027193,U006910,P000679,view,27-10-24,15:27:55
E00012548,U001591,P001807,view,27-10-24,15:32:04
E00077444,U001722,P000939,view,27-10-24,15:45:10
E00036963,U005614,P000900,view,27-10-24,16:06:17
E00062623,U009436,P000341,view,27-10-24,16:20:48
E00022960,U007050,P000922,view,27-10-24,17:02:43
E00055534,U008483,P001415,cart,27-10-24,17:04:06
E00076668,U001967,P001482,view,27-10-24,17:05:18
E00057161,U008758,P000655,view,27-10-24,17:29:52
E00064228,U003186,P000111,view,27-10-24,17:34:12
E00076446,U004387,P000895,view,27-10-24,17:45:51
E00058648,U004635,P000299,wishlist,27-10-24,17:46:56
E00077993,U009302,P001241,view,27-10-24,18:50:19
E00026084,U001086,P001560,view,27-10-24,18:50:40
E00078769,U006486,P001896,cart,27-10-24,18:50:54
E00072457,U003884,P001803,view,27-10-24,18:59:53
E00031660,U000755,P001343,view,27-10-24,19:06:28
E00001763,U002518,P000207,view,27-10-24,19:21:48
E00023526,U004450,P001659,view,27-10-24,19:56:27
E00059486,U007325,P001165,view,27-10-24,19:59:05
E00046274,U006576,P001738,view,27-10-24,20:21:23
E00063937,U005252,P001844,view,27-10-24,20:39:06
E00056803,U006060,P001674,view,27-10-24,20:39:17
E00061991,U001307,P001103,view,27-10-24,20:46:18
E00016831,U005125,P000347,purchase,27-10-24,20:53:31
E00014649,U003929,P000639,view,27-10-24,21:01:09
E00026318,U000068,P000024,view,27-10-24,21:44:41
E00032020,U006546,P000513,cart,27-10-24,22:00:56
E00055771,U003416,P001329,cart,27-10-24,22:15:52
E00070167,U000417,P001179,view,27-10-24,22:25:38
E00039478,U009741,P000460,view,27-10-24,22:50:07
E00016807,U000417,P000122,cart,27-10-24,22:50:30
E00076559,U002204,P000664,wishlist,27-10-24,22:51:27
E00031893,U006424,P001794,cart,27-10-24,22:53:09
E00079590,U006389,P001754,wishlist,27-10-24,22:53:57
E00048449,U000912,P000198,view,27-10-24,23:27:46
E00014420,U000509,P000684,view,27-10-24,23:45:39
E00015629,U008428,P000933,view,27-10-24,23:49:15
E00018810,U001824,P001342,cart,27-10-24,23:49:30
E00015070,U005792,P001244,view,28-10-24,00:04:25
E00079986,U008330,P001770,view,28-10-24,00:17:11
E00002401,U002487,P001381,cart,28-10-24,00:18:00
E00037656,U006258,P000290,cart,28-10-24,00:23:05
E00010355,U008492,P000246,view,28-10-24,00:28:33
E00064905,U000878,P001886,cart,28-10-24,00:49:26
E00076961,U007042,P001808,view,28-10-24,00:51:07
E00067569,U009357,P000929,view,28-10-24,00:55:17
E00022165,U003136,P000423,view,28-10-24,01:14:08
E00078594,U004646,P000945,wishlist,28-10-24,01:47:34
E00015591,U003911,P000215,view,28-10-24,02:21:28
E00037288,U001097,P001413,view,28-10-24,02:23:21
E00036905,U002264,P001899,view,28-10-24,02:24:53
E00023515,U007773,P001416,view,28-10-24,02:40:08
E00051715,U002202,P000231,view,28-10-24,03:00:28
E00034269,U001546,P000557,cart,28-10-24,03:45:41
E00063129,U009514,P001790,view,28-10-24,03:48:08
E00004735,U002429,P001225,view,28-10-24,03:57:01
E00078921,U003484,P001066,cart,28-10-24,04:07:05
E00024632,U006577,P000939,cart,28-10-24,04:20:52
E00046724,U000316,P000883,view,28-10-24,04:26:32
E00076705,U002140,P001842,wishlist,28-10-24,04:27:24
E00001801,U004289,P000772,wishlist,28-10-24,04:43:20
E00078480,U005123,P001490,purchase,28-10-24,05:16:52
E00027332,U006479,P001802,cart,28-10-24,05:26:23
E00012804,U005896,P001932,view,28-10-24,05:41:55
E00058480,U004435,P000594,view,28-10-24,06:04:56
E00038599,U007494,P001960,cart,28-10-24,06:08:56
E00077211,U008414,P001794,wishlist,28-10-24,06:23:42
E00034330,U008157,P001529,view,28-10-24,06:30:43
E00031133,U001056,P001996,view,28-10-24,06:30:54
E00050895,U005976,P000772,view,28-10-24,06:33:44
E00055389,U005441,P001054,view,28-10-24,06:45:47
E00052775,U008732,P000845,view,28-10-24,06:50:08
E00019283,U002196,P000663,view,28-10-24,07:01:20
E00047472,U001816,P000203,view,28-10-24,07:03:01
E00065235,U001506,P001270,view,28-10-24,07:12:30
E00021680,U000257,P001186,cart,28-10-24,07:13:48
E00050336,U005595,P001875,view,28-10-24,07:17:47
E00073866,U007033,P000840,view,28-10-24,07:30:30
E00063732,U000906,P000941,view,28-10-24,07:41:08
E00041236,U007911,P001376,cart,28-10-24,07:43:31
E00041004,U008982,P001600,cart,28-10-24,08:09:36
E00036721,U004954,P001005,purchase,28-10-24,08:36:01
E00010110,U002032,P000183,view,28-10-24,08:40:29
E00019003,U009000,P001054,view,28-10-24,08:43:10
E00009905,U008485,P000175,view,28-10-24,08:43:33
E00000112,U007120,P000659,purchase,28-10-24,08:44:16
E00023625,U003746,P000007,view,28-10-24,08:49:50
E00009591,U000855,P000720,view,28-10-24,08:50:10
E00035505,U008856,P000886,cart,28-10-24,08:56:47
E00072406,U009928,P001910,view,28-10-24,09:02:40
E00011389,U006713,P001149,view,28-10-24,09:03:00
E00064748,U005275,P000422,view,28-10-24,09:06:22
E00028630,U006507,P001660,purchase,28-10-24,09:08:09
E00077750,U000128,P001282,cart,28-10-24,09:10:07
E00025520,U000515,P000243,view,28-10-24,09:20:36
E00073660,U003524,P000242,purchase,28-10-24,09:22:21
E00038222,U002846,P000223,purchase,28-10-24,09:40:34
E00030709,U000590,P001445,view,28-10-24,09:51:00
E00073083,U009381,P001326,view,28-10-24,09:54:29
E00064507,U000274,P001227,view,28-10-24,10:10:15
E00067872,U002328,P001808,view,28-10-24,10:26:47
E00033028,U004486,P001021,view,28-10-24,10:29:23
E00049327,U008767,P001650,view,28-10-24,10:58:13
E00061032,U007268,P001655,view,28-10-24,11:15:10
E00001807,U004111,P001813,view,28-10-24,11:40:26
E00031528,U004621,P000170,view,28-10-24,11:42:46
E00039229,U000501,P000928,purchase,28-10-24,11:58:51
E00005528,U007158,P000234,view,28-10-24,12:29:08
E00040108,U009373,P000110,cart,28-10-24,12:43:01
E00018200,U001621,P001760,wishlist,28-10-24,12:51:38
E00067094,U001750,P000613,view,28-10-24,13:02:32
E00055666,U005444,P001272,view,28-10-24,13:04:58
E00013866,U003725,P001013,cart,28-10-24,13:17:30
E00037234,U003043,P001932,view,28-10-24,13:32:36
E00039151,U009229,P000209,view,28-10-24,13:39:18
E00031342,U003061,P001434,view,28-10-24,13:39:53
E00033961,U001549,P000182,purchase,28-10-24,13:47:31
E00023567,U003170,P001412,view,28-10-24,13:49:22
E00076996,U001202,P000595,view,28-10-24,13:59:26
E00019970,U007928,P001954,cart,28-10-24,14:06:28
E00027124,U005991,P001165,cart,28-10-24,14:14:49
E00000757,U003452,P000827,view,28-10-24,14:24:09
E00042967,U004738,P000297,view,28-10-24,14:30:13
E00060426,U003457,P001942,view,28-10-24,14:31:13
E00013906,U007812,P000837,view,28-10-24,14:40:27
E00032800,U006177,P000430,view,28-10-24,14:56:21
E00021238,U009687,P000133,cart,28-10-24,15:18:28
E00071164,U001387,P000190,view,28-10-24,15:23:20
E00052193,U008838,P001232,cart,28-10-24,15:59:04
E00073629,U006788,P000726,view,28-10-24,16:06:17
E00044517,U003468,P001226,view,28-10-24,16:11:44
E00064001,U006353,P000447,view,28-10-24,16:11:50
E00033096,U008483,P001855,view,28-10-24,16:31:29
E00077055,U007413,P000790,cart,28-10-24,16:45:41
E00045409,U000203,P001827,cart,28-10-24,17:01:49
E00038147,U002873,P001760,view,28-10-24,17:20:23
E00055932,U005170,P001237,view,28-10-24,17:30:36
E00051839,U000603,P001096,view,28-10-24,17:36:05
E00068615,U003454,P000818,wishlist,28-10-24,17:36:12
E00029020,U005741,P001178,view,28-10-24,17:54:30
E00006159,U004367,P001370,view,28-10-24,18:02:28
E00075237,U005035,P000231,purchase,28-10-24,18:03:53
E00039920,U000185,P001245,view,28-10-24,18:33:51
E00000831,U005593,P001619,purchase,28-10-24,18:37:14
E00016845,U003403,P001940,view,28-10-24,19:01:08
E00046589,U002446,P001909,wishlist,28-10-24,19:05:34
E00007217,U009753,P001593,wishlist,28-10-24,19:07:43
E00033117,U006715,P000882,cart,28-10-24,19:15:00
E00029694,U007086,P000808,view,28-10-24,19:22:14
E00035840,U005946,P001598,purchase,28-10-24,19:55:43
E00025990,U002007,P001200,view,28-10-24,20:06:14
E00048461,U000824,P001690,view,28-10-24,20:09:32
E00003837,U005461,P000528,view,28-10-24,20:20:17
E00013526,U006913,P000212,view,28-10-24,20:24:02
E00015546,U009410,P001337,purchase,28-10-24,20:27:36
E00018313,U000460,P001105,view,28-10-24,20:41:12
E00075644,U005100,P001465,view,28-10-24,20:43:25
E00061022,U007020,P000156,view,28-10-24,21:04:24
E00019862,U007801,P001570,wishlist,28-10-24,21:09:28
E00033120,U009870,P001525,view,28-10-24,21:11:42
E00017641,U006850,P000313,view,28-10-24,21:32:42
E00068875,U007686,P000177,view,28-10-24,21:59:14
E00052877,U001402,P001820,cart,28-10-24,22:16:20
E00072751,U001924,P000747,view,28-10-24,22:19:00
E00003357,U002391,P000685,view,28-10-24,22:24:22
E00007406,U007719,P000840,cart,28-10-24,22:30:16
E00024928,U007853,P000943,view,28-10-24,22:33:33
E00024197,U007785,P001762,view,28-10-24,23:06:30
E00009761,U002632,P001726,view,28-10-24,23:10:41
E00044737,U000285,P001161,cart,28-10-24,23:17:56
E00072017,U005341,P000956,view,28-10-24,23:19:49
E00017575,U006719,P001969,cart,28-10-24,23:22:01
E00014520,U000723,P001942,cart,28-10-24,23:44:54
E00043525,U003541,P001787,cart,28-10-24,23:46:06
E00048889,U007213,P001821,view,28-10-24,23:49:09
E00036989,U001780,P000918,view,28-10-24,23:59:02
E00053520,U002872,P001134,cart,29-10-24,00:13:36
E00079709,U008598,P001509,cart,29-10-24,00:35:21
E00015262,U004757,P000486,view,29-10-24,00:49:32
E00047474,U009281,P001816,purchase,29-10-24,00:54:41
E00074482,U006243,P000116,view,29-10-24,01:05:52
E00068501,U009026,P000454,view,29-10-24,01:16:34
E00069277,U008084,P001712,view,29-10-24,01:17:37
E00045900,U007560,P000981,cart,29-10-24,01:21:21
E00057015,U009923,P001143,view,29-10-24,01:41:27
E00007477,U009582,P000702,view,29-10-24,01:53:01
E00019404,U002244,P000182,cart,29-10-24,02:09:06
E00069967,U004553,P000781,cart,29-10-24,02:49:22
E00076298,U000841,P001469,view,29-10-24,02:51:01
E00071235,U007605,P000703,view,29-10-24,03:01:36
E00001502,U004941,P001552,view,29-10-24,03:34:37
E00048097,U007658,P001441,view,29-10-24,03:38:20
E00068430,U007715,P001667,view,29-10-24,03:43:46
E00026475,U000630,P000070,wishlist,29-10-24,04:27:09
E00043439,U006729,P001553,wishlist,29-10-24,04:52:01
E00020145,U009792,P000803,view,29-10-24,05:15:53
E00032712,U009119,P001379,view,29-10-24,05:18:28
E00028366,U007953,P000020,wishlist,29-10-24,05:24:14
E00062117,U003121,P001578,view,29-10-24,05:40:55
E00076270,U004634,P001975,view,29-10-24,07:29:49
E00012891,U004555,P001655,view,29-10-24,07:42:28
E00042231,U003879,P000645,view,29-10-24,08:04:23
E00039901,U000995,P000432,view,29-10-24,08:06:10
E00066421,U002600,P001676,view,29-10-24,08:06:28
E00029435,U007245,P000002,view,29-10-24,08:07:30
E00046380,U001883,P000999,cart,29-10-24,08:08:16
E00056966,U003037,P001778,cart,29-10-24,08:30:44
E00026881,U006436,P000785,cart,29-10-24,08:34:51
E00033475,U001631,P000138,wishlist,29-10-24,08:36:31
E00071430,U000317,P001175,view,29-10-24,08:37:21
E00069026,U005803,P001639,view,29-10-24,08:41:24
E00004501,U001910,P001836,view,29-10-24,09:00:47
E00052584,U004870,P000731,view,29-10-24,09:13:06
E00062923,U006486,P000075,view,29-10-24,09:18:33
E00063057,U005189,P001384,view,29-10-24,10:01:04
E00052181,U003858,P000987,view,29-10-24,10:07:42
E00006309,U009616,P001383,purchase,29-10-24,10:25:23
E00040975,U005127,P000318,cart,29-10-24,10:26:46
E00001292,U003031,P000601,view,29-10-24,10:31:53
E00035155,U002034,P000822,cart,29-10-24,10:39:08
E00022467,U007643,P000355,cart,29-10-24,11:04:51
E00004718,U001509,P001499,wishlist,29-10-24,11:06:51
E00042235,U007075,P000028,view,29-10-24,11:15:48
E00050595,U008687,P001144,view,29-10-24,11:30:59
E00000545,U008782,P000420,view,29-10-24,11:34:20
E00035921,U004533,P000127,cart,29-10-24,12:58:54
E00025113,U005183,P001450,cart,29-10-24,13:29:18
E00022079,U000394,P000057,wishlist,29-10-24,13:33:54
E00060543,U008764,P000526,wishlist,29-10-24,13:36:39
E00003896,U000491,P001293,wishlist,29-10-24,13:52:22
E00015341,U008013,P001146,wishlist,29-10-24,14:09:01
E00059366,U000172,P000698,view,29-10-24,14:16:53
E00040776,U003490,P000747,view,29-10-24,14:32:59
E00079227,U002982,P001218,view,29-10-24,14:37:32
E00014622,U008161,P000074,cart,29-10-24,14:47:40
E00076627,U005775,P001080,wishlist,29-10-24,14:51:33
E00059442,U003794,P000991,view,29-10-24,14:57:36
E00076894,U007523,P000584,cart,29-10-24,15:04:18
E00075251,U003192,P001379,view,29-10-24,15:13:54
E00072892,U001014,P000919,view,29-10-24,15:45:06
E00014010,U009722,P001733,view,29-10-24,15:53:57
E00063939,U004970,P001793,view,29-10-24,15:59:36
E00040879,U001178,P001223,view,29-10-24,16:38:40
E00030028,U007340,P001593,view,29-10-24,16:40:52
E00023294,U002232,P001701,view,29-10-24,16:46:51
E00024520,U009983,P000572,view,29-10-24,16:54:21
E00026228,U002831,P000232,wishlist,29-10-24,17:32:19
E00072267,U002728,P001743,cart,29-10-24,17:49:08
E00055384,U003180,P001080,view,29-10-24,18:18:19
E00004838,U001384,P001363,view,29-10-24,19:26:49
E00076050,U002250,P000997,cart,29-10-24,19:27:10
E00056009,U009875,P001091,view,29-10-24,20:09:40
E00043922,U000142,P001518,view,29-10-24,20:10:20
E00072893,U005235,P001504,view,29-10-24,20:21:32
E00043208,U001453,P001751,view,29-10-24,20:29:09
E00057061,U006621,P000984,view,29-10-24,20:46:27
E00046335,U002397,P001329,purchase,29-10-24,20:47:17
E00039026,U001543,P000124,view,29-10-24,20:47:42
E00052275,U006121,P001214,view,29-10-24,21:00:57
E00064456,U003276,P000187,view,29-10-24,21:01:12
E00022798,U001457,P001001,view,29-10-24,21:06:18
E00038476,U003997,P001191,purchase,29-10-24,21:06:27
E00045160,U003235,P001838,view,29-10-24,21:07:41
E00019539,U007241,P001461,cart,29-10-24,21:09:12
E00054138,U006857,P000948,view,29-10-24,21:16:24
E00034430,U008283,P000372,cart,29-10-24,21:47:20
E00037419,U000218,P001128,view,29-10-24,21:48:30
E00040189,U007098,P001964,purchase,29-10-24,22:42:50
E00077761,U001384,P001585,view,29-10-24,22:47:16
E00072071,U002088,P001456,view,29-10-24,22:49:59
E00028251,U008957,P001144,view,29-10-24,23:44:04
E00063321,U006266,P000497,wishlist,29-10-24,23:48:14
E00004066,U000878,P001641,view,30-10-24,00:02:56
E00065627,U003115,P001643,view,30-10-24,00:21:41
E00016565,U009162,P000687,wishlist,30-10-24,00:30:13
E00057365,U001706,P001187,view,30-10-24,00:39:48
E00048539,U004363,P001348,cart,30-10-24,00:41:57
E00005588,U001197,P001785,view,30-10-24,00:49:12
E00036707,U002845,P001425,view,30-10-24,00:56:48
E00028942,U009026,P000162,view,30-10-24,01:15:08
