review_id,order_id,product_id,user_id,rating,review_text,review_date,review_time
R00031924,O00014664,P000478,U002574,2.00,"Excellent product, will buy again.",27-05-2025,15:28:06
R00003924,O00001784,P001601,U000074,5.00,Customer service was helpful.,01-06-2024,13:51:42
R00004086,O00001863,P000789,U003498,4.00,Value for money.,22-04-2024,00:16:11
R00001283,O00000571,P001421,U009858,3.00,Value for money.,02-05-2025,22:36:06
R00034201,O00015698,P001588,U002723,1.00,Value for money.,08-01-2025,10:46:37
R00027870,O00012817,P000919,U009470,5.00,"Excellent product, will buy again.",06-06-2024,17:09:42
R00003993,O00001817,P000911,U003394,3.00,Value for money.,05-08-2025,14:46:45
R00028084,O00012915,P000331,U004877,2.00,Item arrived damaged.,28-10-2025,00:55:44
R00001395,O00000628,P001664,U000153,5.00,"Not as expected, quality is poor.",08-11-2024,01:32:18
R00019792,O00009149,P001662,U009764,2.00,Highly recommend this brand.,03-10-2025,00:25:06
R00012563,O00005772,P000448,U003188,2.00,Color was different from images.,12-10-2024,04:16:48
R00042527,O00019537,P001995,U002508,4.00,Color was different from images.,14-06-2025,09:43:26
R00032374,O00014868,P001486,U000524,5.00,Customer service was helpful.,23-07-2024,02:16:27
R00031145,O00014309,P000171,U001221,5.00,Highly recommend this brand.,25-11-2024,14:16:54
R00025089,O00011581,P001300,U002130,5.00,"Excellent product, will buy again.",17-10-2025,23:18:33
R00017322,O00007999,P000497,U008944,4.00,Color was different from images.,26-02-2024,13:39:00
R00014887,O00006855,P001636,U000884,3.00,Decent product for the price.,12-12-2024,10:22:42
R00028827,O00013260,P000334,U004516,5.00,Fast shipping and good packaging.,10-02-2025,10:33:22
R00010344,O00004758,P001601,U008409,2.00,Decent product for the price.,11-09-2025,12:47:31
R00039058,O00017901,P001429,U006795,3.00,Value for money.,09-07-2025,14:07:30
R00002225,O00001030,P000687,U000220,5.00,Decent product for the price.,21-05-2025,09:47:22
R00037906,O00017390,P001926,U001799,4.00,Value for money.,24-07-2025,21:50:44
R00001124,O00000503,P000909,U007357,4.00,Color was different from images.,28-05-2025,19:50:34
R00006274,O00002838,P001330,U009056,2.00,Color was different from images.,28-02-2025,18:17:41
R00021162,O00009782,P000787,U009502,3.00,Highly recommend this brand.,28-05-2024,14:05:05
R00030943,O00014212,P000230,U003269,3.00,Item arrived damaged.,15-12-2024,16:11:56
R00018720,O00008650,P000050,U007488,5.00,"Excellent product, will buy again.",12-05-2025,14:18:27
R00018425,O00008509,P000244,U006104,5.00,"Excellent product, will buy again.",05-12-2024,13:19:06
R00025603,O00011808,P001278,U001270,3.00,"Excellent product, will buy again.",28-10-2024,05:23:50
R00041681,O00019122,P001759,U003964,4.00,Customer service was helpful.,01-10-2024,04:12:40
R00006041,O00002732,P001815,U009620,4.00,Highly recommend this brand.,22-07-2024,22:12:26
R00019776,O00009142,P000455,U002906,3.00,Highly recommend this brand.,11-04-2024,00:39:27
R00038133,O00017488,P001881,U001644,3.00,Fast shipping and good packaging.,22-11-2024,13:31:10
R00014503,O00006683,P001247,U004708,4.00,Works perfectly!,22-09-2025,18:12:18
R00022605,O00010438,P000821,U002008,4.00,Item arrived damaged.,20-10-2024,23:18:01
R00025230,O00011647,P001384,U008724,4.00,Customer service was helpful.,28-04-2025,05:12:17
R00002424,O00001115,P001563,U002379,4.00,Color was different from images.,16-05-2024,02:25:31
R00028895,O00013291,P001793,U005815,4.00,Value for money.,24-01-2024,12:11:52
R00042352,O00019445,P000876,U004371,5.00,Works perfectly!,06-10-2025,23:29:59
R00022146,O00010229,P001311,U007605,5.00,Customer service was helpful.,12-11-2025,04:42:23
R00005608,O00002554,P000484,U004817,5.00,Works perfectly!,10-11-2024,01:43:38
R00018081,O00008362,P000107,U003681,2.00,Customer service was helpful.,03-09-2024,15:39:26
R00022187,O00010254,P000745,U002844,2.00,"Excellent product, will buy again.",05-11-2024,04:32:43
R00020245,O00009355,P001338,U005936,3.00,"Not as expected, quality is poor.",16-11-2024,16:27:35
R00022278,O00010295,P000171,U001885,4.00,Value for money.,26-03-2025,03:34:04
R00013003,O00005975,P001679,U001446,4.00,"Not as expected, quality is poor.",11-02-2024,07:01:35
R00029211,O00013436,P001529,U006908,4.00,Fast shipping and good packaging.,16-06-2025,04:56:52
R00026994,O00012419,P001522,U003170,3.00,Works perfectly!,04-03-2025,00:16:59
R00031090,O00014279,P000998,U003220,5.00,Works perfectly!,11-06-2025,12:22:04
R00007060,O00003199,P000233,U001757,5.00,Fast shipping and good packaging.,15-06-2025,01:09:46
R00009206,O00004224,P001690,U002465,4.00,"Excellent product, will buy again.",10-03-2024,12:04:42
R00023139,O00010677,P000231,U007153,2.00,"Not as expected, quality is poor.",27-08-2024,22:53:20
R00023011,O00010619,P001944,U009799,2.00,Value for money.,12-05-2024,19:41:49
R00000938,O00000418,P000886,U003487,4.00,Works perfectly!,26-03-2025,01:35:09
R00030863,O00014176,P000707,U000643,4.00,Fast shipping and good packaging.,14-02-2025,08:11:29
R00022110,O00010210,P000318,U003521,4.00,Item arrived damaged.,21-03-2025,19:36:49
R00029711,O00013650,P001045,U006698,5.00,Fast shipping and good packaging.,17-07-2024,15:25:29
R00030679,O00014089,P001802,U005496,4.00,Color was different from images.,21-07-2025,12:12:46
R00016316,O00007531,P001171,U006306,3.00,Item arrived damaged.,04-12-2024,00:20:40
R00005289,O00002407,P000818,U004298,4.00,Color was different from images.,07-04-2024,10:20:19
R00007803,O00003559,P001018,U002237,3.00,Color was different from images.,04-01-2024,14:04:22
R00015313,O00007055,P001907,U009303,3.00,Customer service was helpful.,07-09-2025,09:38:32
R00040872,O00018739,P001150,U006000,2.00,Fast shipping and good packaging.,05-11-2024,06:53:31
R00041204,O00018900,P001217,U002220,3.00,Highly recommend this brand.,23-08-2025,08:57:26
R00014239,O00006553,P001652,U006102,2.00,"Excellent product, will buy again.",07-12-2024,06:39:02
R00030797,O00014142,P000826,U002883,1.00,Color was different from images.,10-10-2024,20:06:36
R00042428,O00019484,P001426,U009903,1.00,Highly recommend this brand.,16-01-2025,12:00:28
R00026952,O00012400,P001049,U000386,5.00,Works perfectly!,03-01-2024,17:32:43
R00013612,O00006267,P001632,U009681,4.00,Color was different from images.,29-09-2025,21:08:12
R00037334,O00017134,P000744,U006318,2.00,Item arrived damaged.,09-06-2024,16:43:33
R00037166,O00017060,P001547,U009643,4.00,Item arrived damaged.,08-08-2024,10:21:19
R00022565,O00010421,P000037,U001639,5.00,"Excellent product, will buy again.",10-10-2024,16:43:04
R00013249,O00006093,P000697,U008564,2.00,Fast shipping and good packaging.,26-01-2025,18:33:29
R00029828,O00013709,P000752,U001285,4.00,"Not as expected, quality is poor.",21-01-2024,07:51:33
R00036058,O00016561,P000763,U005657,3.00,Item arrived damaged.,26-09-2024,05:16:00
R00032219,O00014798,P000144,U006309,1.00,Decent product for the price.,07-04-2024,17:41:45
R00037227,O00017089,P000610,U002487,4.00,Value for money.,24-07-2024,00:50:12
R00007201,O00003269,P001126,U001792,3.00,Value for money.,28-12-2024,04:25:49
R00013147,O00006040,P001841,U009806,3.00,"Not as expected, quality is poor.",05-04-2025,06:13:52
R00000350,O00000159,P000392,U004306,3.00,"Not as expected, quality is poor.",07-10-2025,19:09:13
R00043469,O00019981,P000557,U000224,3.00,Customer service was helpful.,13-08-2025,09:42:56
R00031702,O00014554,P001116,U001381,3.00,Item arrived damaged.,06-12-2024,00:34:04
R00020065,O00009273,P000219,U005670,4.00,Works perfectly!,24-03-2025,16:06:13
R00011469,O00005279,P001956,U001598,4.00,Highly recommend this brand.,14-03-2025,23:54:51
R00008081,O00003696,P000030,U005845,2.00,Value for money.,07-07-2024,10:14:25
R00038402,O00017603,P000841,U006972,3.00,"Excellent product, will buy again.",16-06-2025,16:47:40
R00030327,O00013933,P001219,U007316,4.00,Works perfectly!,05-11-2025,08:09:43
R00025925,O00011949,P000108,U001465,3.00,Works perfectly!,26-08-2024,02:07:19
R00027335,O00012569,P000693,U007297,1.00,Works perfectly!,04-11-2024,17:11:39
R00039577,O00018147,P000467,U004689,3.00,Fast shipping and good packaging.,03-11-2025,18:11:21
R00040090,O00018381,P000589,U006263,3.00,Value for money.,11-04-2024,22:53:15
R00021636,O00009987,P000596,U005488,5.00,"Not as expected, quality is poor.",12-09-2024,23:43:12
R00039933,O00018317,P000408,U006512,5.00,Color was different from images.,09-11-2025,00:34:53
R00032458,O00014906,P000075,U000305,5.00,Decent product for the price.,02-02-2024,07:14:39
R00003587,O00001623,P001063,U005584,4.00,Works perfectly!,10-02-2025,11:15:00
R00009261,O00004251,P001941,U008872,2.00,Works perfectly!,27-09-2024,05:22:49
R00021839,O00010086,P001440,U000147,3.00,Works perfectly!,08-06-2024,21:34:26
R00011189,O00005155,P001801,U000788,5.00,"Excellent product, will buy again.",18-07-2025,22:11:57
R00010695,O00004919,P000507,U000834,3.00,Value for money.,20-09-2024,06:20:12
R00006084,O00002753,P000083,U002054,5.00,Color was different from images.,02-07-2025,07:23:26
R00035487,O00016299,P001200,U007043,4.00,Customer service was helpful.,17-11-2024,13:31:24
R00002370,O00001091,P001478,U004581,5.00,Item arrived damaged.,15-01-2025,14:56:27
R00012992,O00005968,P000504,U001771,3.00,Works perfectly!,07-05-2024,16:01:20
R00016930,O00007819,P001322,U005966,5.00,"Excellent product, will buy again.",18-09-2024,16:53:22
R00007079,O00003207,P001560,U004244,4.00,Works perfectly!,19-03-2025,11:51:50
R00030697,O00014097,P001555,U001357,2.00,Decent product for the price.,11-05-2024,10:44:31
R00035569,O00016333,P001196,U003779,3.00,Fast shipping and good packaging.,29-02-2024,13:01:06
R00034673,O00015916,P000947,U001850,4.00,Color was different from images.,23-08-2024,10:46:22
R00001848,O00000844,P001078,U002322,4.00,"Excellent product, will buy again.",14-04-2024,08:40:10
R00005968,O00002702,P000788,U007827,4.00,Highly recommend this brand.,21-03-2024,06:48:24
R00021338,O00009865,P000021,U009873,5.00,Value for money.,27-05-2024,12:17:15
R00004733,O00002152,P001187,U002267,4.00,Value for money.,21-01-2024,12:23:03
R00022098,O00010205,P000432,U006680,3.00,Decent product for the price.,01-09-2024,10:26:00
R00002300,O00001063,P001723,U009818,3.00,Decent product for the price.,24-09-2024,21:34:21
R00010224,O00004706,P000140,U002095,4.00,Item arrived damaged.,04-10-2024,23:46:35
R00028625,O00013171,P000229,U005729,3.00,Customer service was helpful.,01-10-2024,15:48:49
R00004151,O00001893,P001770,U008012,5.00,Customer service was helpful.,09-01-2024,09:31:53
R00004508,O00002058,P001514,U000757,3.00,Fast shipping and good packaging.,09-12-2024,08:51:56
R00012123,O00005571,P001269,U008471,4.00,Customer service was helpful.,06-03-2024,23:06:37
R00005320,O00002421,P000515,U009022,4.00,Value for money.,10-08-2024,02:41:00
R00016615,O00007672,P000865,U004619,4.00,Decent product for the price.,04-04-2024,22:13:35
R00014022,O00006453,P001527,U005746,3.00,Decent product for the price.,01-09-2025,05:25:31
R00017155,O00007923,P000159,U007166,2.00,Color was different from images.,21-04-2024,09:24:43
R00002840,O00001304,P000380,U007721,4.00,Color was different from images.,09-10-2025,03:24:46
R00024079,O00011110,P001282,U001502,3.00,Decent product for the price.,30-04-2024,05:52:01
R00017625,O00008139,P001525,U007854,5.00,Customer service was helpful.,25-06-2024,13:22:08
R00025332,O00011688,P000922,U008813,1.00,Decent product for the price.,09-12-2024,23:40:22
R00014817,O00006824,P001969,U004138,3.00,"Excellent product, will buy again.",12-04-2025,03:40:26
R00008118,O00003713,P000683,U004045,1.00,"Not as expected, quality is poor.",05-11-2025,12:02:26
R00026485,O00012205,P000237,U004896,4.00,"Excellent product, will buy again.",29-03-2025,19:11:56
R00000668,O00000297,P001308,U006600,5.00,Color was different from images.,14-07-2025,04:22:00
R00010634,O00004892,P000041,U000857,3.00,Works perfectly!,14-04-2025,17:25:28
R00022021,O00010165,P000569,U003520,4.00,Value for money.,28-05-2024,12:02:36
R00028549,O00013136,P001427,U001889,4.00,Decent product for the price.,18-03-2024,17:31:37
R00035002,O00016077,P001802,U006321,3.00,Works perfectly!,07-08-2024,11:18:46
R00024256,O00011192,P000722,U004557,4.00,Item arrived damaged.,12-05-2025,04:07:43
R00020544,O00009498,P001662,U005376,5.00,Item arrived damaged.,21-06-2025,23:12:21
R00037986,O00017423,P001589,U001285,4.00,Fast shipping and good packaging.,05-09-2024,02:06:21
R00004562,O00002079,P001062,U000127,4.00,"Excellent product, will buy again.",19-10-2025,17:30:27
R00041260,O00018927,P001279,U007479,4.00,Works perfectly!,25-04-2025,10:57:04
R00035728,O00016403,P001852,U001340,4.00,Value for money.,08-09-2024,22:02:20
R00007857,O00003590,P001776,U009089,4.00,Fast shipping and good packaging.,13-02-2025,12:15:47
R00014366,O00006614,P001236,U009123,4.00,Color was different from images.,26-02-2024,11:01:08
R00034992,O00016072,P000480,U009156,5.00,"Not as expected, quality is poor.",07-07-2024,14:57:01
R00020658,O00009552,P001282,U000953,2.00,Item arrived damaged.,22-02-2025,04:30:32
R00009834,O00004514,P000469,U005389,3.00,"Not as expected, quality is poor.",26-01-2025,18:31:40
R00021288,O00009839,P001170,U008123,3.00,Color was different from images.,13-11-2024,14:37:58
R00006393,O00002887,P001514,U007483,5.00,Fast shipping and good packaging.,02-07-2025,07:00:19
R00028758,O00013229,P000765,U005482,5.00,Highly recommend this brand.,31-03-2025,10:00:50
R00026662,O00012273,P001421,U005594,2.00,"Excellent product, will buy again.",03-06-2024,03:57:10
R00012268,O00005639,P000268,U000119,3.00,Highly recommend this brand.,03-02-2024,19:24:50
R00018892,O00008725,P001772,U004195,3.00,Value for money.,22-03-2025,09:52:46
R00019677,O00009099,P001825,U004906,5.00,Highly recommend this brand.,04-01-2025,12:22:22
R00042509,O00019527,P001522,U003677,3.00,Item arrived damaged.,26-04-2024,21:25:56
R00021615,O00009981,P001203,U005918,3.00,Value for money.,17-06-2024,01:11:30
R00042744,O00019639,P000979,U002688,2.00,"Excellent product, will buy again.",06-02-2025,11:13:06
R00030210,O00013879,P000287,U007541,4.00,"Excellent product, will buy again.",03-09-2025,03:08:24
R00021282,O00009835,P000812,U008908,3.00,Works perfectly!,10-02-2025,07:27:17
R00000972,O00000434,P000505,U008366,4.00,"Excellent product, will buy again.",06-12-2024,02:45:41
R00021475,O00009921,P001941,U009415,5.00,Value for money.,31-03-2024,21:20:22
R00002687,O00001237,P001109,U003384,3.00,Customer service was helpful.,02-07-2024,11:36:06
R00032150,O00014763,P001082,U004900,3.00,Item arrived damaged.,01-01-2024,14:11:47
R00031743,O00014572,P000644,U009848,1.00,"Excellent product, will buy again.",13-07-2024,19:14:47
R00009852,O00004521,P001399,U004105,4.00,Highly recommend this brand.,08-07-2025,03:44:00
R00035084,O00016114,P000286,U008006,2.00,Customer service was helpful.,25-05-2024,16:40:22
R00018883,O00008721,P000397,U008365,4.00,Customer service was helpful.,23-09-2024,10:57:11
R00030154,O00013855,P000307,U007581,3.00,Fast shipping and good packaging.,23-02-2025,21:53:57
R00039960,O00018329,P000757,U004379,5.00,Customer service was helpful.,24-07-2025,06:09:52
R00031075,O00014273,P000241,U006817,5.00,Highly recommend this brand.,20-06-2025,19:03:40
R00036334,O00016690,P001379,U003684,3.00,Highly recommend this brand.,30-12-2024,02:09:15
R00010409,O00004787,P000537,U005104,2.00,Decent product for the price.,22-02-2024,00:41:50
R00009392,O00004314,P001079,U008057,4.00,Decent product for the price.,30-04-2025,17:14:26
R00024736,O00011407,P001294,U004854,3.00,"Not as expected, quality is poor.",25-05-2025,00:21:19
R00000460,O00000206,P001248,U008405,4.00,"Excellent product, will buy again.",06-02-2024,09:02:21
R00028166,O00012959,P001256,U002822,2.00,Item arrived damaged.,18-06-2025,21:29:29
R00025175,O00011620,P000150,U007239,3.00,Decent product for the price.,29-02-2024,22:26:40
R00018445,O00008514,P000542,U008272,3.00,Works perfectly!,06-01-2025,10:03:34
R00020997,O00009701,P001924,U006402,4.00,Customer service was helpful.,15-01-2025,12:25:43
R00026986,O00012416,P000848,U008403,4.00,"Not as expected, quality is poor.",24-07-2025,09:21:45
R00016198,O00007488,P001916,U002283,5.00,Works perfectly!,04-05-2024,21:03:13
R00015235,O00007020,P001688,U006518,3.00,Customer service was helpful.,05-02-2024,03:29:27
R00037636,O00017272,P001423,U000038,1.00,"Excellent product, will buy again.",19-06-2025,19:43:30
R00039091,O00017918,P000800,U004785,5.00,Works perfectly!,06-09-2024,11:08:21
R00020335,O00009398,P001977,U008283,2.00,Item arrived damaged.,22-06-2024,12:59:04
R00034714,O00015934,P000736,U008292,3.00,Value for money.,14-04-2025,09:53:01
R00014938,O00006879,P000947,U003860,2.00,Item arrived damaged.,02-12-2024,22:32:46
R00003171,O00001438,P001358,U009956,5.00,Decent product for the price.,05-10-2024,05:06:06
R00010645,O00004898,P001627,U007926,4.00,Highly recommend this brand.,24-01-2024,16:54:10
R00006840,O00003098,P000607,U004619,2.00,Decent product for the price.,25-05-2025,01:07:51
R00005165,O00002349,P000812,U007891,3.00,Item arrived damaged.,22-10-2024,08:10:36
R00030410,O00013969,P001167,U008462,4.00,"Excellent product, will buy again.",17-10-2024,16:15:20
R00042675,O00019607,P000504,U009545,5.00,Item arrived damaged.,25-08-2025,10:19:50
